#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/sites/default/files/2023-03/Report%20Generator%20Help%20Guide.pdf
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 589: Lone Cone, CO
# 
# Data items provided in this file:
#
# Element Name                Value Type  Function Type  Function Duration             Base Data  Measurement Units   Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent       Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Precipitation Accumulation  Value       None           Instantaneous - Start of Day  N/A        Inches              N/A           PREC          Water year accumulated precipitation                                                               
# Air Temperature Maximum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Minimum     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency                                            
# Air Temperature Average     Value       None           Day                           N/A        Degrees fahrenheit  N/A           TAVG          Average air temperature - sub-hourly sampling frequency                                            
# Precipitation Increment     Value       None           Day                           N/A        Inches              N/A           PRCP          Total precipitation                                                                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  K      Estimate            Estimate
#  C      Correction          A different equation has been applied to the original sensor voltage
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
#  M      Missing             Value is missing
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Lone Cone (589) 
# Colorado  SNOTEL Site - 9730 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Mar 21, 2026, 7:07:29 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Precipitation Accumulation (in) Start of Day Values,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
1990-07-23,0.0,21.40,71.2,39.7,53.1,0.00
1990-07-24,0.0,21.40,65.1,42.4,51.6,0.10
1990-07-25,0.0,21.50,67.8,39.0,52.3,0.00
1990-07-26,0.0,21.50,71.4,39.4,53.1,0.00
1990-07-27,0.0,21.50,72.5,35.2,52.3,0.00
1990-07-28,0.0,21.50,74.1,36.9,53.8,0.00
1990-07-29,0.0,21.50,73.8,38.3,48.6,0.20
1990-07-30,0.0,21.70,73.8,33.4,51.1,0.00
1990-07-31,0.0,21.70,70.3,37.0,49.6,0.10
1990-08-01,0.0,21.80,71.6,41.2,53.2,0.00
1990-08-02,0.0,21.80,65.1,37.4,47.7,0.00
1990-08-03,0.0,21.80,70.3,34.9,50.2,0.00
1990-08-04,0.0,21.80,71.8,37.8,52.9,0.00
1990-08-05,0.0,21.80,62.4,36.0,44.4,0.50
1990-08-06,0.0,22.30,67.3,32.7,49.5,0.00
1990-08-07,0.0,22.30,74.5,34.3,54.5,0.00
1990-08-08,0.0,22.30,75.6,36.5,54.7,0.00
1990-08-09,0.0,22.30,73.6,39.4,52.7,0.00
1990-08-10,0.0,22.30,73.0,40.6,52.7,0.10
1990-08-11,0.0,22.40,72.7,37.6,52.3,0.00
1990-08-12,0.0,22.40,67.8,39.6,52.2,0.00
1990-08-13,0.0,22.40,55.8,39.4,44.6,0.50
1990-08-14,0.0,22.90,54.7,40.8,46.2,0.20
1990-08-15,0.0,23.10,61.9,38.5,46.2,0.00
1990-08-16,0.0,23.10,59.2,39.4,48.0,0.10
1990-08-17,0.0,23.20,63.5,40.3,48.9,0.20
1990-08-18,0.0,23.40,70.2,35.8,49.6,0.00
1990-08-19,0.0,23.40,70.2,33.1,50.9,0.00
1990-08-20,0.0,23.40,66.7,43.9,52.3,0.10
1990-08-21,0.0,23.50,70.5,39.2,52.9,0.00
1990-08-22,0.0,23.50,68.9,37.0,49.8,0.00
1990-08-23,0.0,23.50,69.4,33.8,48.0,0.00
1990-08-24,0.0,23.50,69.4,37.0,52.2,0.00
1990-08-25,0.0,23.50,68.4,42.1,53.4,0.00
1990-08-26,0.0,23.50,71.8,40.1,54.0,0.00
1990-08-27,0.0,23.50,76.5,36.7,55.6,0.00
1990-08-28,0.0,23.50,75.6,38.8,55.6,0.00
1990-08-29,0.0,23.50,80.8,39.6,56.8,0.00
1990-08-30,0.0,23.50,79.0,44.8,61.3,0.00
1990-08-31,0.0,23.50,76.5,38.7,53.8,0.00
1990-09-01,0.0,23.50,68.9,43.5,54.3,0.00
1990-09-02,0.0,23.50,76.5,43.7,56.7,0.00
1990-09-03,0.0,23.50,72.9,39.7,50.9,0.40
1990-09-04,0.0,23.90,63.5,39.4,47.3,0.90
1990-09-05,0.0,24.80,61.2,41.7,47.7,0.40
1990-09-06,0.0,25.20,65.7,37.9,49.1,0.00
1990-09-07,0.0,25.20,69.4,37.2,49.5,0.00
1990-09-08,0.0,25.20,70.3,39.0,50.9,0.10
1990-09-09,0.0,25.30,66.6,37.9,47.3,0.00
1990-09-10,0.0,25.30,70.0,36.5,49.6,0.00
1990-09-11,0.0,25.30,74.1,37.4,53.4,0.00
1990-09-12,0.0,25.30,77.4,42.3,56.1,0.00
1990-09-13,0.0,25.30,78.3,37.9,56.3,0.00
1990-09-14,0.0,25.30,76.6,40.5,55.4,0.00
1990-09-15,0.0,25.30,76.1,41.7,52.9,0.00
1990-09-16,0.0,25.30,57.2,41.7,46.2,0.10
1990-09-17,0.0,25.40,51.8,31.5,40.8,0.40
1990-09-18,0.0,25.80,57.2,31.6,37.9,0.90
1990-09-19,0.0,26.70,57.7,28.9,40.1,0.00
1990-09-20,0.0,26.70,34.9,28.0,30.2,0.20
1990-09-21,0.0,26.90,59.2,32.4,42.8,0.00
1990-09-22,0.0,26.90,62.4,30.9,44.8,0.00
1990-09-23,0.0,26.90,52.0,36.0,44.8,0.00
1990-09-24,0.0,26.90,60.4,32.4,44.6,0.00
1990-09-25,0.0,26.90,36.3,33.1,34.3,0.00
1990-09-26,0.0,26.90,66.2,33.3,46.6,0.00
1990-09-27,0.0,26.90,58.3,31.8,43.5,0.30
1990-09-28,0.0,27.20,50.5,33.1,39.0,0.50
1990-09-29,0.0,27.70,54.5,30.7,37.9,0.00
1990-09-30,0.0,27.70,59.2,30.0,42.8,0.00
1990-10-01,0.0,0.00,52.9,36.1,43.0,0.20
1990-10-02,0.0,0.20,40.3,31.6,36.5,0.10
1990-10-03,0.0,0.30,53.1,26.8,35.8,0.00
1990-10-04,0.0,0.30,63.9,26.2,40.8,0.00
1990-10-05,0.0,0.30,65.1,29.5,45.9,0.00
1990-10-06,0.0,0.30,59.9,36.3,45.0,0.00
1990-10-07,0.0,0.30,45.7,28.8,38.8,0.50
1990-10-08,0.0,0.80,35.2,15.1,24.8,0.30
1990-10-09,0.0,1.10,44.4,11.5,26.1,0.00
1990-10-10,0.0,1.10,54.9,21.4,34.0,0.00
1990-10-11,0.0,1.10,52.2,23.0,34.7,0.00
1990-10-12,0.0,1.10,56.1,19.6,33.8,0.00
1990-10-13,0.0,1.10,59.2,23.5,37.9,0.00
1990-10-14,0.0,1.10,61.5,26.1,38.5,0.00
1990-10-15,0.0,1.10,62.4,27.1,39.7,0.00
1990-10-16,0.0,1.10,57.2,25.2,39.7,0.00
1990-10-17,0.0,1.10,48.0,22.1,33.1,0.00
1990-10-18,0.0,1.10,56.7,21.7,37.8,0.10
1990-10-19,0.0,1.20,43.3,28.9,35.2,0.70
1990-10-20,0.7,1.90,28.4,11.3,22.8,0.60
1990-10-21,1.5,2.50,44.8,4.1,19.8,0.00
1990-10-22,1.5,2.50,52.0,16.0,29.5,0.00
1990-10-23,1.5,2.50,52.5,17.2,29.8,0.00
1990-10-24,1.4,2.50,55.6,18.9,33.1,0.00
1990-10-25,1.1,2.50,58.3,23.0,35.4,0.00
1990-10-26,0.6,2.50,56.7,24.3,36.1,0.00
1990-10-27,0.3,2.50,61.5,26.1,39.9,0.00
1990-10-28,0.2,2.50,57.7,27.0,38.8,0.00
1990-10-29,0.1,2.50,57.0,25.3,36.5,0.00
1990-10-30,0.1,2.50,57.2,26.1,37.4,0.00
1990-10-31,0.0,2.50,49.8,24.6,37.0,0.00
1990-11-01,0.0,2.50,38.3,28.8,32.9,0.40
1990-11-02,0.4,2.90,30.9,20.1,27.0,0.50
1990-11-03,0.9,3.40,28.9,12.7,20.3,0.00
1990-11-04,0.9,3.40,37.6,10.0,20.1,0.00
1990-11-05,0.9,3.40,34.7,16.2,24.6,0.30
1990-11-06,1.1,3.70,26.2,10.9,18.3,0.20
1990-11-07,1.3,3.90,34.0,7.3,22.1,0.10
1990-11-08,1.4,4.00,37.0,3.2,20.7,0.00
1990-11-09,1.4,4.00,46.4,10.6,23.7,0.00
1990-11-10,1.4,4.00,51.4,12.0,27.1,0.00
1990-11-11,1.4,4.00,54.0,15.6,29.7,0.00
1990-11-12,1.4,4.00,55.2,17.2,30.6,0.00
1990-11-13,1.4,4.00,56.5,13.8,30.4,0.00
1990-11-14,1.4,4.00,58.5,19.2,33.4,0.00
1990-11-15,1.4,4.00,54.0,22.5,33.6,0.00
1990-11-16,1.4,4.00,48.0,25.3,35.4,0.00
1990-11-17,1.3,4.00,50.0,24.3,35.8,0.00
1990-11-18,1.3,4.00,43.2,19.9,30.4,0.00
1990-11-19,1.3,4.00,39.9,29.3,34.9,0.00
1990-11-20,1.9,4.00,36.1,18.1,28.0,0.70
1990-11-21,2.0,4.70,26.4,2.1,13.1,0.10
1990-11-22,2.1,4.80,34.3,-0.8,12.9,0.00
1990-11-23,2.1,4.80,46.0,8.8,21.9,0.00
1990-11-24,2.1,4.80,51.6,11.7,25.3,0.00
1990-11-25,2.1,4.80,53.4,12.7,30.7,0.00
1990-11-26,2.1,4.80,31.1,15.8,23.9,0.80
1990-11-27,2.9,5.60,23.7,-9.8,9.1,0.20
1990-11-28,3.1,5.80,22.1,-17.0,-0.2,0.00
1990-11-29,3.1,5.80,38.8,0.9,16.3,0.00
1990-11-30,3.1,5.80,41.2,7.9,22.6,0.00
1990-12-01,3.1,5.80,38.8,6.8,19.6,0.00
1990-12-02,3.1,5.80,16.9,-13.0,5.7,0.00
1990-12-03,3.1,5.80,23.4,-14.3,3.2,0.00
1990-12-04,3.1,5.80,42.6,6.1,20.5,0.00
1990-12-05,2.9,5.80,39.0,1.6,18.0,0.00
1990-12-06,2.9,5.80,24.3,-1.1,8.6,0.00
1990-12-07,2.7,5.80,41.7,-0.2,18.1,0.00
1990-12-08,2.4,5.80,42.3,8.4,19.6,0.00
1990-12-09,2.3,5.80,44.4,11.3,22.6,0.00
1990-12-10,2.1,5.80,46.9,10.6,23.4,0.00
1990-12-11,2.0,5.80,44.1,8.1,25.9,0.00
1990-12-12,1.8,5.80,28.6,24.1,26.1,0.60
1990-12-13,2.4,6.40,32.7,19.9,25.2,0.40
1990-12-14,3.0,6.80,25.0,-9.4,7.5,0.00
1990-12-15,3.3,6.80,31.8,-7.4,12.9,0.10
1990-12-16,3.4,6.90,28.9,4.5,20.1,0.00
1990-12-17,3.5,6.90,15.4,10.9,13.8,0.00
1990-12-18,3.8,6.90,31.1,-2.2,15.1,0.00
1990-12-19,3.9,6.90,28.9,6.3,18.1,0.40
1990-12-20,4.3,7.30,16.0,-2.2,7.7,0.60
1990-12-21,5.1,7.90,2.3,-9.2,-3.1,0.20
1990-12-22,5.3,8.10,12.6,-25.1,-11.4,0.00
1990-12-23,5.3,8.10,8.4,-29.2,-16.6,0.10
1990-12-24,5.3,8.20,19.2,-18.6,-3.3,0.00
1990-12-25,5.3,8.20,15.8,-13.0,0.5,0.00
1990-12-26,5.3,8.20,20.1,-11.0,1.8,0.00
1990-12-27,5.3,8.20,31.5,-10.7,9.7,0.00
1990-12-28,5.3,8.20,27.7,15.4,23.2,0.10
1990-12-29,5.3,8.30,19.9,-12.5,11.8,0.20
1990-12-30,5.3,8.50,28.2,-19.8,1.9,0.00
1990-12-31,5.4,8.50,33.8,-2.0,10.6,0.00
1991-01-01,5.4,8.50,37.0,4.6,15.4,0.00
1991-01-02,5.4,8.50,,,,0.00
1991-01-03,5.4,8.50,39.4,0.1,21.9,0.00
1991-01-04,5.4,8.50,30.9,22.1,27.1,1.10
1991-01-05,6.5,9.60,31.1,8.8,23.2,0.40
1991-01-06,7.0,10.00,,,,0.00
1991-01-07,7.0,10.00,,,,0.00
1991-01-08,7.0,10.00,36.1,-0.6,15.6,0.00
1991-01-09,7.5,10.00,31.8,0.1,16.0,0.00
1991-01-10,7.7,10.00,28.9,2.1,12.0,0.00
1991-01-11,7.8,10.00,29.5,-5.6,7.0,0.00
1991-01-12,7.8,10.00,38.5,-0.6,15.3,0.00
1991-01-13,7.8,10.00,33.8,14.0,23.7,0.30
1991-01-14,8.0,10.30,23.7,-4.0,14.5,0.00
1991-01-15,8.2,10.30,24.1,-4.9,13.6,0.30
1991-01-16,8.5,10.60,34.5,-4.0,10.2,0.00
1991-01-17,8.7,10.60,33.3,-6.3,7.3,0.00
1991-01-18,8.7,10.60,38.5,0.3,12.2,0.00
1991-01-19,8.7,10.60,35.8,-0.6,14.4,0.10
1991-01-20,8.9,10.70,27.5,-9.9,4.5,0.00
1991-01-21,8.9,10.70,19.6,-7.2,7.9,0.00
1991-01-22,8.9,10.70,31.5,-10.7,3.7,0.00
1991-01-23,8.9,10.70,25.0,-11.0,3.9,0.10
1991-01-24,9.0,10.80,,,,0.00
1991-01-25,9.0,10.80,,,,0.00
1991-01-26,9.0,10.80,,,,0.00
1991-01-27,9.0,10.80,8.2,0.1,4.1,0.00
1991-01-28,8.7,10.80,31.6,-9.0,11.7,0.10
1991-01-29,8.7,10.90,18.5,-10.8,4.5,0.00
1991-01-30,8.6,10.90,34.3,-7.4,9.7,0.00
1991-01-31,8.6,10.90,43.2,-1.5,16.0,0.00
1991-02-01,8.5,10.90,44.8,3.4,21.2,0.00
1991-02-02,8.4,10.90,44.4,2.7,18.1,0.00
1991-02-03,8.3,10.90,37.8,1.6,15.3,0.00
1991-02-04,8.3,10.90,41.2,-1.1,16.2,0.00
1991-02-05,8.3,10.90,45.7,4.3,19.4,0.00
1991-02-06,8.3,10.90,47.7,8.8,23.2,0.00
1991-02-07,8.2,10.90,45.1,9.0,24.1,0.00
1991-02-08,8.2,10.90,39.0,7.0,19.9,0.00
1991-02-09,8.2,10.90,45.3,5.4,19.6,0.00
1991-02-10,8.2,10.90,45.7,4.1,20.3,0.00
1991-02-11,8.2,10.90,45.0,3.9,20.8,0.00
1991-02-12,8.2,10.90,41.7,8.8,23.5,0.00
1991-02-13,8.2,10.90,33.3,17.6,25.3,0.00
1991-02-14,8.2,10.90,41.7,2.7,20.5,0.10
1991-02-15,8.3,11.00,50.4,9.1,26.1,0.00
1991-02-16,8.3,11.00,32.0,26.1,28.2,1.20
1991-02-17,9.7,12.20,34.9,2.7,21.6,0.50
1991-02-18,10.4,12.70,23.7,-7.2,11.1,0.00
1991-02-19,10.8,12.70,33.6,-9.8,11.3,0.10
1991-02-20,11.0,12.80,47.1,3.0,20.8,0.00
1991-02-21,11.2,12.80,51.1,4.6,22.5,0.00
1991-02-22,11.3,12.80,50.2,10.2,27.3,0.00
1991-02-23,11.3,12.80,43.5,11.5,26.8,0.00
1991-02-24,11.3,12.80,40.8,-4.7,18.1,0.00
1991-02-25,11.5,12.80,39.7,-6.0,12.7,0.00
1991-02-26,11.5,12.80,40.6,-5.6,13.5,0.00
1991-02-27,11.5,12.80,43.2,0.3,21.4,0.10
1991-02-28,11.5,12.90,33.3,21.9,26.6,0.60
1991-03-01,12.2,13.50,29.8,19.6,24.3,0.90
1991-03-02,13.3,14.40,37.2,6.1,21.0,0.30
1991-03-03,13.9,14.70,53.1,3.0,26.1,0.20
1991-03-04,14.0,14.90,47.3,23.0,32.5,0.40
1991-03-05,14.3,15.30,32.9,20.8,29.1,0.20
1991-03-06,14.5,15.50,37.6,0.9,16.0,0.10
1991-03-07,14.6,15.60,24.3,-8.0,7.7,0.00
1991-03-08,14.8,15.60,39.0,-7.1,12.7,0.00
1991-03-09,14.9,15.60,50.5,-5.8,24.4,0.10
1991-03-10,15.0,15.70,35.4,27.3,30.4,0.10
1991-03-11,15.2,15.80,33.8,14.5,22.5,0.30
1991-03-12,15.9,16.10,36.7,1.8,19.6,0.10
1991-03-13,16.1,16.20,45.0,-3.1,21.7,0.00
1991-03-14,16.1,16.20,33.8,14.4,20.5,0.10
1991-03-15,16.3,16.30,37.6,9.7,20.8,0.10
1991-03-16,16.4,16.40,33.6,2.5,18.0,0.20
1991-03-17,16.5,16.60,45.3,-0.4,21.6,0.10
1991-03-18,16.6,16.70,52.9,9.1,29.7,0.00
1991-03-19,16.6,16.70,43.7,18.1,27.9,0.70
1991-03-20,17.3,17.40,39.9,10.2,21.6,0.20
1991-03-21,17.5,17.60,28.4,8.8,17.6,0.50
1991-03-22,18.2,18.10,39.9,5.0,18.7,0.20
1991-03-23,18.2,18.30,48.4,-0.4,24.6,0.10
1991-03-24,18.2,18.40,49.5,17.6,33.4,0.00
1991-03-25,18.2,18.40,42.1,26.8,32.0,0.00
1991-03-26,18.2,18.40,30.0,15.4,22.8,0.80
1991-03-27,19.4,19.20,37.4,1.6,18.0,0.20
1991-03-28,19.4,19.40,39.7,-6.2,16.0,0.00
1991-03-29,19.4,19.40,24.4,3.0,13.8,0.30
1991-03-30,19.9,19.70,45.5,-1.3,20.7,0.10
1991-03-31,19.9,19.80,51.6,3.0,27.3,0.10
1991-04-01,20.0,19.90,55.6,22.3,35.2,0.00
1991-04-02,20.0,19.90,41.9,19.0,27.7,0.10
1991-04-03,19.3,20.00,48.7,17.4,29.8,0.00
1991-04-04,16.7,20.00,55.0,14.4,33.4,0.10
1991-04-05,15.4,20.10,59.9,21.7,38.5,0.00
1991-04-06,15.1,20.10,59.9,21.7,38.5,0.00
1991-04-07,14.7,20.10,51.3,27.5,38.5,0.00
1991-04-08,14.2,20.10,36.9,10.0,24.4,0.00
1991-04-09,13.9,20.10,47.3,5.0,27.0,0.20
1991-04-10,13.7,20.30,40.6,15.1,29.5,0.10
1991-04-11,13.6,20.40,28.6,11.1,18.0,0.10
1991-04-12,13.6,20.50,34.2,-2.0,14.9,0.20
1991-04-13,13.8,20.70,37.0,-6.7,12.0,0.30
1991-04-14,14.0,21.00,44.2,-0.2,21.7,0.20
1991-04-15,13.7,21.20,47.3,13.5,33.3,0.10
1991-04-16,13.6,21.30,52.5,29.8,39.4,0.00
1991-04-17,12.8,21.30,49.3,27.5,37.6,0.00
1991-04-18,11.5,21.30,44.4,16.7,31.8,0.00
1991-04-19,10.2,21.30,50.4,13.5,31.8,0.00
1991-04-20,10.1,21.30,51.6,24.1,38.7,0.00
1991-04-21,9.2,21.30,46.8,23.5,33.4,0.00
1991-04-22,8.2,21.30,28.4,18.5,22.3,0.00
1991-04-23,7.5,21.30,43.0,17.4,28.4,0.00
1991-04-24,7.3,21.30,46.2,17.8,31.6,0.00
1991-04-25,6.7,21.30,35.2,30.7,32.5,0.10
1991-04-26,6.0,21.40,45.3,17.2,29.3,0.00
1991-04-27,5.9,21.40,31.6,8.1,18.7,0.50
1991-04-28,6.6,21.90,30.7,10.0,19.2,0.10
1991-04-29,6.7,22.00,42.3,4.6,23.0,0.20
1991-04-30,6.7,22.20,44.8,2.5,25.2,0.10
1991-05-01,6.7,22.30,52.2,14.5,37.0,0.00
1991-05-02,5.8,22.30,45.3,23.7,35.1,0.00
1991-05-03,4.9,22.30,43.3,18.0,30.6,0.00
1991-05-04,3.4,22.30,39.6,17.2,28.2,0.00
1991-05-05,2.8,22.30,48.7,10.8,29.8,0.10
1991-05-06,0.9,22.40,50.4,20.3,36.7,0.00
1991-05-07,0.0,22.40,52.0,26.1,37.2,0.00
1991-05-08,0.0,22.40,61.0,25.3,45.1,0.00
1991-05-09,0.0,22.40,53.4,41.2,46.2,0.00
1991-05-10,0.0,22.40,56.1,32.5,45.1,0.00
1991-05-11,0.0,22.40,50.9,26.8,38.1,0.00
1991-05-12,0.0,22.40,51.1,25.7,36.0,0.00
1991-05-13,0.0,22.40,61.0,20.7,41.5,0.00
1991-05-14,0.0,22.40,55.6,28.0,42.4,0.00
1991-05-15,0.0,22.40,41.5,26.4,31.1,0.40
1991-05-16,0.0,22.80,43.9,28.8,34.5,0.00
1991-05-17,0.2,22.80,57.9,27.3,43.7,0.00
1991-05-18,0.0,22.80,61.5,40.8,50.5,0.00
1991-05-19,0.0,22.80,63.9,37.8,49.6,0.00
1991-05-20,0.0,22.80,60.8,38.5,48.4,0.00
1991-05-21,0.0,22.80,56.1,34.2,42.3,0.00
1991-05-22,0.0,22.80,58.8,28.8,42.4,0.00
1991-05-23,0.0,22.80,54.5,26.1,38.5,0.00
1991-05-24,0.0,22.80,54.9,28.0,39.6,0.00
1991-05-25,0.0,22.80,63.1,29.1,43.0,0.10
1991-05-26,0.0,22.90,62.1,30.2,45.5,0.00
1991-05-27,0.0,22.90,61.9,35.1,47.3,0.00
1991-05-28,0.0,22.90,58.3,27.3,42.1,0.00
1991-05-29,0.0,22.90,62.4,24.8,43.5,0.00
1991-05-30,0.0,22.90,56.3,36.5,46.0,0.00
1991-05-31,0.0,22.90,55.4,31.6,43.5,0.20
1991-06-01,0.0,23.10,40.1,28.6,33.8,0.20
1991-06-02,0.0,23.30,36.9,26.1,27.9,0.00
1991-06-03,0.0,23.30,46.8,28.8,37.0,0.10
1991-06-04,0.0,23.40,61.5,31.1,44.6,0.00
1991-06-05,0.0,23.40,67.5,32.9,47.8,0.00
1991-06-06,0.0,23.40,59.4,31.3,43.5,0.00
1991-06-07,0.0,23.40,66.0,31.5,48.4,0.00
1991-06-08,0.0,23.40,69.3,32.0,50.0,0.00
1991-06-09,0.0,23.40,69.8,32.9,51.3,0.00
1991-06-10,0.0,23.40,64.2,32.9,45.1,0.00
1991-06-11,0.0,23.40,63.3,33.3,46.6,0.20
1991-06-12,0.0,23.60,66.0,35.1,45.0,0.40
1991-06-13,0.0,24.00,61.0,33.3,46.2,0.50
1991-06-14,0.0,24.50,58.3,37.8,45.3,0.30
1991-06-15,0.0,24.80,64.8,36.1,47.3,0.00
1991-06-16,0.0,24.80,67.6,33.8,50.5,0.00
1991-06-17,0.0,24.80,69.4,33.1,51.3,0.00
1991-06-18,0.0,24.80,73.2,35.1,54.0,0.00
1991-06-19,0.0,24.80,68.0,37.9,53.4,0.00
1991-06-20,0.0,24.80,68.7,31.6,50.4,0.00
1991-06-21,0.0,24.80,71.1,29.5,50.2,0.00
1991-06-22,0.0,24.80,67.8,29.8,48.4,0.00
1991-06-23,0.0,24.80,69.8,28.6,48.7,0.00
1991-06-24,0.0,24.80,54.9,41.4,45.5,0.00
1991-06-25,0.0,24.80,68.4,44.8,57.6,0.00
1991-06-26,0.0,24.80,62.4,38.8,52.7,0.00
1991-06-27,0.0,24.80,66.6,43.2,55.8,0.00
1991-06-28,0.0,24.80,70.2,43.9,55.8,0.00
1991-06-29,0.0,24.80,68.9,42.4,54.9,0.00
1991-06-30,0.0,24.80,69.6,34.7,52.2,0.00
1991-07-01,0.0,24.80,72.7,30.9,50.7,0.00
1991-07-02,0.0,24.80,75.0,35.2,54.0,0.00
1991-07-03,0.0,24.80,74.5,36.5,53.8,0.00
1991-07-04,0.0,24.80,74.8,35.4,54.9,0.00
1991-07-05,0.0,24.80,77.0,39.4,56.3,0.00
1991-07-06,0.0,24.80,74.7,39.9,56.1,0.00
1991-07-07,0.0,24.80,73.6,42.6,57.4,0.00
1991-07-08,0.0,24.80,71.4,45.0,52.9,0.20
1991-07-09,0.0,25.00,69.8,38.5,51.1,0.20
1991-07-10,0.0,25.20,66.6,37.8,49.8,0.10
1991-07-11,0.0,25.30,66.4,34.3,49.5,0.10
1991-07-12,0.0,25.40,69.6,38.3,52.5,0.00
1991-07-13,0.0,25.40,73.6,38.5,54.0,0.00
1991-07-14,0.0,25.40,73.0,39.9,52.5,0.00
1991-07-15,0.0,25.40,71.1,40.3,53.4,0.00
1991-07-16,0.0,25.40,74.8,40.6,54.7,0.00
1991-07-17,0.0,25.40,67.1,40.8,53.4,0.00
1991-07-18,0.0,25.40,65.3,40.6,49.5,0.50
1991-07-19,0.0,25.90,71.2,39.4,52.5,0.10
1991-07-20,0.0,26.00,61.9,40.3,48.4,0.10
1991-07-21,0.0,26.10,59.2,44.6,50.9,0.00
1991-07-22,0.0,26.10,62.8,39.0,48.0,0.20
1991-07-23,0.0,26.30,66.2,36.5,47.1,0.20
1991-07-24,0.0,26.50,61.0,37.9,45.3,0.10
1991-07-25,0.0,26.60,66.0,35.6,46.6,0.20
1991-07-26,0.0,26.80,64.0,37.2,45.5,0.00
1991-07-27,0.0,26.80,70.7,35.2,50.4,0.30
1991-07-28,0.0,27.10,76.3,37.8,55.4,0.00
1991-07-29,0.0,27.10,72.3,42.6,51.1,0.00
1991-07-30,0.0,27.10,72.3,38.1,54.0,0.00
1991-07-31,0.0,27.10,71.1,41.2,51.6,0.00
1991-08-01,0.0,27.10,63.7,44.6,51.6,0.00
1991-08-02,0.0,27.10,60.4,40.1,49.5,0.10
1991-08-03,0.0,27.20,58.1,39.9,48.6,0.50
1991-08-04,0.0,27.70,63.5,41.7,49.6,0.20
1991-08-05,0.0,27.90,67.8,39.0,48.7,0.10
1991-08-06,0.0,28.00,62.4,37.6,46.6,0.20
1991-08-07,0.0,28.20,69.3,35.4,50.4,0.30
1991-08-08,0.0,28.50,71.1,34.3,51.6,0.00
1991-08-09,0.0,28.50,64.8,37.9,50.9,0.00
1991-08-10,0.0,28.50,66.2,41.5,48.9,0.00
1991-08-11,0.0,28.50,66.9,40.1,49.6,0.00
1991-08-12,0.0,28.50,59.4,42.3,50.5,0.00
1991-08-13,0.0,28.50,68.4,39.4,51.8,0.30
1991-08-14,0.0,28.80,72.3,39.6,55.4,0.00
1991-08-15,0.0,28.80,73.9,43.5,54.7,0.00
1991-08-16,0.0,28.80,71.6,41.4,53.8,0.10
1991-08-17,0.0,28.90,75.6,37.8,54.0,0.00
1991-08-18,0.0,28.90,63.3,42.4,48.4,0.30
1991-08-19,0.0,29.20,67.3,39.9,49.8,0.20
1991-08-20,0.0,29.40,72.1,38.1,51.6,0.10
1991-08-21,0.0,29.50,77.4,35.6,53.1,0.00
1991-08-22,0.0,29.50,73.4,38.5,53.8,0.00
1991-08-23,0.0,29.50,74.7,39.0,52.7,0.00
1991-08-24,0.0,29.50,72.0,41.0,51.3,0.00
1991-08-25,0.0,29.50,73.8,39.7,51.6,0.00
1991-08-26,0.0,29.50,72.1,40.3,52.9,0.00
1991-08-27,0.0,29.50,74.5,41.7,53.2,0.00
1991-08-28,0.0,29.50,63.3,39.6,48.7,0.00
1991-08-29,0.0,29.50,73.6,35.8,52.2,0.30
1991-08-30,0.0,29.80,70.2,39.0,52.7,0.00
